Project name : GHG500.gmp 	 2018-04-13 12:03 	 by GRMCore2018
Output data : All the results for watch point 'GHG_YCD'

DataTime	Discharge[cms]	BaseFlowDepth[m]	SoilWaterContent[m]	SoilSatR	RFGrid	RFUpMean	FCData	FCResStor
2016-09-04 10:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 10:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 10:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 10:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 11:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 11:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 11:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 11:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 11:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 11:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 12:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 12:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 12:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 12:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 12:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 12:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 13:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 13:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 13:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 13:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 13:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 13:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 14:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 14:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 14:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 14:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 14:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 14:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 15:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 15:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 15:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 15:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
